ShortName,CompanyName,ISINCode,ExchangeCode
IIFN15,10% IIFL Samasta Fin Dec 26,INE413U07277,10ISFL26
BHALIM,BHAGYANAGAR INDIA LIMITED,INE458B01036,BHAGYANGR
JAMAUT,JAMNA AUTO INDUSTRIES LIMITED,INE039C01032,JAMNAAUTO
IIFN16,IIFL SAMASTA FIN LTD 10.03,INE413U07269,1003ISFL28
IIFN17,10.5% IIFL SAMASTA FIN DEC 28,INE413U07251,1050ISFL28
MOTJEW,MOTISONS JEWELLERS LIMITED,INE0FRK01020,MOTISONS
MAHUGI,MAHINDRA UGINE STEEL CO LTD,INE850A01010,MAHINDUGIN
SUMIND,SUMEET INDUSTRIES LIMITED,INE235C01028,SUMEETINDS
IRBINV,IRB INVIT FUND,INE183W23014,IRBINVIT
SUREST,SURAJ ESTATE DEVELOPERS LIMITE,INE843S01025,SURAJEST
HUDCO,HOUSING URBAN DEV CO LTD HUDCO,INE031A01017,HUDCO
MOILIM,MOIL LIMITED,INE490G01020,MOIL
MUTMIC,MUTHOOT MICROFIN LIMITED,INE046W01019,MUTHOOTMF
NAND1,NATIONAL BANK FOR FIN 1 7.65,INE0KUG08027,765NBFID38
SMAND1,SMALL INDUSTRIES DEV VI 7.79,INE556F08KM1,779SIDBI27
INRND1,INDIAN RENEWABLE ENG XV-C 7.68,INE202E08144,768IREDA33
MAHSCO,MAHARASHTRA SCOOTERS LTD,INE288A01013,MAHSCOOTER
HAPFOR,HAPPY FORGINGS LIMITED,INE330T01021,HAPPYFORGE
ZEELEA,ZEE LEARN LIMITED,INE565L01011,ZEELEARN
RBZJEW,RBZ JEWELLERS LIMITED,INE0PEQ01016,RBZJEWEL
PSPPRO,PSP PROJECTS LIMITED,INE488V01015,PSPPROJECT
CREBRA,CREDO BRANDS MARKETING LIMITED,INE220Q01020,MUFTI
MAHSEA,MAHARASHTRA SEAMLESS LTD,INE271B01025,MAHSEAMLES
ELEFOR,ELECTRO FORCE INDIA LIMITED,INE0Q1W01012,EFORCE
ASHLF,ASHOK LEYLAND FINANCE LTD,INE251A01011,ASHKLEYFIN
PNBHO2,PNB HOUSING FINANCE LTD 22DC33,INE572E07142,813PNBH33
KESTER,KESAR TERMINALS & INFRASTRUCTU,INE096L01025,KTIL
AZAENG,AZAD ENGINEERING LIMITED,INE02IJ01035,AZAD
A2ZMAI,A2Z INFRA ENGINEERING LIMITED,INE619I01012,A2ZINFRA
SPALTD,SPANCO LTD,INE360B01026,SPANCO
MANEXT,MANJUSHREE TECHNOPACK LIMITED,INE435H01015,MANJUSHREE
JALTRA,JALAN TRANSOLUTIONS INDIA LTD,INE349X01015,JALAN
KIRENG,KIRLOSKAR OIL ENGINES LIMITED,INE146L01010,KIRLOSENG
MAJAUT,MAJESTIC AUTO LTD,INE201B01022,MAJESAUTO
TQC24D,91 Day T-Bill 28 Mar 24,IN002023X401,91D280324
RAVKUM,RAVI KUMAR DISTILLERIES LIMITE,INE722J01012,RKDL
THF24D,182 Day T-Bill 27 Jun 24,IN002023Y409,182D270624
TYL24D,364 Day T-Bill 26 Dec 24,IN002023Z414,364D261224
SUNCL,SUNDARAM CLAYTON LIMITED,INE0Q3R01026,SUNCLAY
INHDB1,9.25% INDIABULLS HOU. DEC 25,INE148I07RC9,925IHFL25H
INHDB2,9.65% INDIABULLS HOU. DEC 25,INE148I07RD7,965IHFL25B
INHDB3,INDIABULLS HOUSING FIN 27DC25,INE148I07RE5,888IHFL25B
VADSPE,VADIVARHE SPECIALITY CHEM LTD,INE551Q01028,VSCL
INHDB4,INDIABULLS HOUSING LTD 9.25,INE148I07RI6,925IHFL25B
SGBTR8,2.50% SOV. GOLD BOND 12 MAY 25,IN0020170018,SGBMAY25
INHDB5,0% INDIABULLS HOU. 27 DEC 25,INE148I07RF2,IBHFZC25E
INHDB6,0% INDIABULLS HOU. R DEC 25,INE148I07RK2,IBHFZC25F
INHDB7,9.4% INDIABULLS HOU. DEC 26,INE148I07RG0,940IHFL26B
INDGRI,INDIGRID INFRASTRUCTURE TRUST,INE219X23014,INDIGRID
INHDB8,9.9% INDIABULLS HOU. DEC 26,INE148I07RN6,990IHFL26B
INHDB9,INDIABULLS HOUSING LTD 9.48,INE148I07RJ4,948IHFL26B
PUNSIN,PUNJAB & SIND BANK,INE608A01012,PSB
INHD10,0% INDIABULLS HOU. R DEC 26,INE148I07RY3,IBHFZC26F
INHD11,0% INDIABULLS HOU. 27 DEC 26,INE148I07RL0,IBHFZC26G
INHD12,9.65% INDIABULLS HOU. DEC 28,INE148I07RM8,965IHFL28B
INHD13,10.15% INDIABULLS HOU. DEC 28,INE148I07RS5,925IHFL28B
INHD14,INDIABULLS HOUSING FIN 27DC28,INE148I07RO4,971IHFL28B
FUTMAR,FUTURE MARKET NETWORKS LTD,INE360L01017,FMNL
INHD15,INDIABULLS HOUSING LTD 9.71,INE148I07RP1,980IHFL33D
INHD16,10.5% INDIABULLS HOU. DEC 30,INE148I07RR7,835IHFL23A
INHD17,INDIABULLS HOUSING LTD 10.03,INE148I07RU1,875IHFL23A
INHD18,10.25% INDIABULLS HOU. DEC 33,INE148I07RV9,1025IHFL33
INHD19,10.75% INDIABULLS HOU. DEC 33,INE148I07RW7,1075IHFL33
INHD20,INDIABULLS HOUSING FIN 27DC33,INE148I07RX5,980IHFL33B
KIRBIL,KIRLOSKAR BROTHERS INVESTMENTS,INE920K01010,KBIL
INHD21,INDIABULLS HOUSING LTD 10.25,INE148I07RZ0,835IHFL23B
INLIM,INDIFRA LIMITED,INE0PS301014,INDIFRA
MANCEM,MANGALAM CEMENT LTD,INE347A01017,MANGLMCEM
INNCAP,INNOVA CAPTAB LIMITED,INE0DUT01020,INNOVACAP
STOKRA,STOVE KRAFT LIMITED,INE00IN01015,STOVEKRAFT
SUPPOW,SUPREME POWER EQUIPMENT LTD,INE0QHG01026,SUPREMEPWR
SURSOL,SURANA SOLAR LIMITED,INE272L01022,SURANASOL
MANTIM,MANGALAM TIMBER PRODUCTS LTD,INE805B01012,MANGTIMBER
STACEM,STAR CEMENT LIMITED,INE460H01021,STARCEMENT
TRIT,TRIDENT TECHLABS LIMITED,INE0QD201012,TECHLABS
SHEPOL,SHEKHAWATI INDUSTRIES  LIMITED,INE268L01046,SHEKHAWATI
SAMAGR,SAMEERA AGRO AND INFRA LIMITED,INE0PZA01015,SAIFL
BFINV,BF INVESTMENT LIMITED,INE878K01010,BFINVEST
KALINV,KALYANI INVESTMENT COMPANY LIM,INE029L01018,KICL
MAROVE,MARAL OVERSEAS LTD,INE882A01013,MARALOVER
HRHNEX,HRH NEXT SERVICES LIMITED,INE0R3501012,HRHNEXT
TEJNET,TEJAS NETWORKS LIMITED,INE010J01012,TEJASNET
AKAPOW,AKANKSHA POWER AND INF LTD,INE0PCY01014,AKANKSHA
ERILIF,ERIS LIFESCIENCES LIMITED,INE406M01024,ERIS
TQD24A,91 Day T-Bill 04 Apr  24,IN002023X419,91D040424
THG24A,182 Day T-Bill 04 Jul 24,IN002023Y417,182D040724
TYA25A,364 Day T-Bill 02 Jan 25,IN002023Z422,364D020125
CDSL,CENTRAL DEPOSITORY SER IND LTD,INE736A01011,CDSL
MARSTE,MARDIA STEEL LTD,INE439D01016,MARDIASTL
KAYCEE,KAY CEE ENERGY AND INFRA LTD,INE0RCG01017,KCEIL
KAULOG,KAUSHALYA LOGISTICS LIMITED,INE0Q2V01012,KLL
TCLN17,8.4% TATA Capital Fin. Aug 24,INE306N07LJ1,84TCAPS24
TCLN18,8.5% TATA Capital Fin. Aug 24,INE306N07LK9,85TCAPS24
TCLN19,8.55% TATA Capital Fin. Aug 27,INE306N07LL7,855TCAPS27
GTPHAT,GTPL HATHWAY LIMITED,INE869I01013,GTPL
TCLN20,8.65% TATA Capital Fin. Aug 27,INE306N07LM5,865TCAPS27
ASHLEY,ASHOK LEYLAND LTD,INE208A01029,ASHOKLEY
ACCSYN,ACCORD SYNERGY LIMITED,INE113X01015,ACCORD
TCLN13,9% TATA Capital Fin. Sep 28,INE306N08284,9TCAP28
TCLN14,9.1% TATA Capital Fin. Sep 28,INE306N08292,910TCAP28
TCLN21,8.75% TATA Capital Fin. Aug 29,INE306N08334,875TCAPS29
TCLN22,8.85% TATA Capital Fin. Aug 29,INE306N08342,885TCAPS29
LTFN62,L & T FIN HOLDINGS LTD  8.15,INE498L07012,815LTF27
HERND4,HERO FINCORP LTD NCD 05JN34,INE957N08110,9HFL34
AUSMA,AU SMALL FINANCE BANK LTD,INE949L01017,AUBANK
NATAG2,NATIONAL BANK FOR AGRI 7.80,INE261F08EF5,78NABARD27
MASTEK,MASTEK LIMITED,INE759A01021,MASTEK
DIGDIS,DIGIDRIVE DISTRIBUTORS LTD,INE0PSC01024,DIGIDRIVE
AXINIF,AXIS NIFTY ETF,INF846K01W98,AXISNIFTY
ICIN30,ICICI PRU NIFTY LOW VOL 30 ETF,INF109KC19U5,LOWVOLIETF
TRAINF,TRANSWIND INFRASTRUCTURES LTD,INE792X01016,TRANSWIND
DALBHA,DALMIA BHARAT LIMITED,INE439L01019,DALMIABHA
SUMSEC,SUMMIT SECURITIES LIMITED,INE519C01017,SUMMITSEC
TQD24B,91 Day T-Bill 11 Apr  24,IN002023X427,91D110424
THG24B,182 Day T-Bill 11 Jul 24,IN002023Y425,182D110724
TYA25B,364 Day T-Bill 09 Jan 25,IN002023Z430,364D090125
INRND2,INDIAN REN ENE DEV LTD 10MY27,INE202E08151,777IREDA27
DYNPRO,DYNEMIC PRODUCTS LIMITED,INE256H01015,DYNPRO
POWND3,POWER GRID OF INDIA LTD 11JN34,INE752E08726,765PGCIL34
MARDEC,MARVEL DECOR LIMITED,INE575Z01010,MDL
SUSENG,SUSTAINABLE ENERGY INFRA TRUST,INE0R8O23017,SEITINVIT
ARTGLO,ARTEMIS GLOB LIFE SCIENCE LTD,INE517U01013,AGLSL
CLICA2,CLIX CAPITAL SERVICES LTD10.15,INE157D07EF2,1015CLIX25
BHAPRO,BHAGYANAGAR PROPERTIES LIMITED,INE363W01018,BHAGYAPROP
JYOCNC,JYOTI CNC AUTOMATION LIMITED,INE980O01024,JYOTICNC
STEEXC,STEEL EXCHANGE INDIA LTD,INE503B01021,STEELXIND
IBLFIN,IBL FINANCE LIMITED,INE0O7401018,IBLFL
SALTEC,SALASAR TECHNO ENGINEERING LTD,INE170V01027,SALASAR
GRARE1,GRASIM INDUSTRIES LTD RE,INE047A20013,GRASIM-RE
PALSEC,PALASH SECURITIES LIMITED,INE471W01019,PALASHSECU
MAGSUG,MAGADH SUGAR & ENERGY LIMITED,INE347W01011,MAGADSUGAR
NATND2,NATIONAL HOUS F7.57 9 JN 2031,INE557F08FT4,757NHB31
GANSEC,GANGES SECURITIES LIMITED,INE335W01016,GANGESSECU
TATGOL,TATA GOLD EXCHANGE TRD FUND,INF277KA1976,TATAGOLD
AVASUG,AVADH SUGAR & ENERGY LTD,INE349W01017,AVADHSUGAR
MAXFIN,MAX FINANCIAL SERVICES LIMITED,INE180A01020,MFSL
MOT100,MOTILAL OSWAL M100 ETF,INF247L01023,MOM100
FORFI,THE INVESTMENT TRUS OF IND LTD,INE924D01017,THEINVEST
TATSIL,TATA SILVER EXCHANGE TRD FUND,INF277KA1984,TATSILV
BHADYN,BHARAT DYNAMICS LIMITED,INE171Z01026,BDL
AUSPRE,AUSTRALIAN PREMIUM SOLAR LTD,INE0P0001010,APS
OPTINF,OPTIEMUS INFRACOM LIMITED,INE350C01017,OPTIEMUS
SGBTR9,2.50% SOV. GOLD BOND 28 JUL 25,IN0020170034,SGBJUL25
UTINI,UTI MF NIFTY NEXT 50 ETF,INF789F1AUW9,UTINEXT50
SENTEA,STEL HOLDINGS LIMITED,INE577L01016,STEL
SECINT,SIS LIMITED,INE285J01028,SIS
COCSHI,COCHIN SHIPYARD LIMITED,INE704P01025,COCHINSHIP
JUBIND,JUBILANT INDUSTRIES LIMITED,INE645L01011,JUBLINDS
SMSLIF,SMS LIFESCIENCES INDIA LTD,INE320X01016,SMSLIFE
COMSYN,COMMERCIAL SYN BAGS LIMITED,INE073V01015,COMSYN
DEERE1,DEEPAK FERTILISER RIGHTS ENTIT,INE501A20019,DEEPAK-RE
ADICAP,ADITYA BIRLA CAPITAL LIMITED,INE674K01013,ABCAPITAL
APEFRO,APEX FROZEN FOODS LTD,INE346W01013,APEX
RANSOL,RANKLIN SOLUTIONS LIMITED,INE619C01015,RANKLIN
CORENG,COROMANDEL ENGINEERING COMPANY,INE312J01012,COROENGG
HINMOT,HINDUSTAN MOTORS LIMITED,INE253A01025,HINDMOTORS
BHAROA,BHARAT ROAD NETWORK,INE727S01012,BRNL
DIXTEC,DIXON TECHNOLOGIES INDIA LTD,INE935N01020,DIXON
MAXLIM,MAXPOSURE LIMITED,INE0ECC01022,MAXPOSURE
MEDASS,MEDI ASSIST HEALTHCARE SER LTD,INE456Z01021,MEDIASSIST
DISCAR,DISHMAN CARBOGEN AMCIS LIMITED,INE385W01011,DCAL
RAJME,RAJNANDINI METAL LIMITED,INE00KV01022,RAJMET
VIINFO,CORAL HUB LIMITED,INE108J01030,CORAL-HUB
LASSUP,LASA SUPERGENERICS LIMITED,INE670X01014,LASA
MATCOM,MATRIMONY.COM LIMITED,INE866R01028,MATRIMONY
RELHOM,RELIANCE HOME FINANCE LTD,INE217K01011,RHFL
TUBINV,CHOLAMANDALAM FIN HOLDINGS LTD,INE149A01033,CHOLAHLDNG
GAMIND,GAMMON INDIA LTD,INE259B01020,GAMMONIND
CAPINF,CAPACITE INFRAPROJECTS LTD,INE264T01014,CAPACITE
MTZIND,MTZ (INDIA) LTD,INE865A01018,METAZINC
ZERNIF,ZERODHA NIFTY 1D RATE LIQ ETF,INF0R8F01034,LIQUIDCASE
SRIKR,BABA AGRO FOOD LIMITED,INE672X01010,BABAFOOD
AKGEXI,AKG Exim Limited,INE00Y801016,AKG
ICILOM,ICICI LOMBARD GEN INSURANCE CO,INE765G01017,ICICIGI
METIND,METROCHEM INDUSTRIES LTD,INE732B01018,METROCHEM
DAVSUG,DAVANGERE SUGAR COMPANY LTD,INE179G01029,DAVANGERE
SBILIF,SBI LIFE INSURANCE COMPANY LTD,INE123W01016,SBILIFE
BOSLIM,BOSCH LIMITED,INE323A01026,BOSCHLTD
RMDRI,R M DRIP SPRINKLERS SYSTEM LTD,INE219Y01018,RMDRIP
CADIN,CADSYS INDIA LIMITED,INE090Y01013,CADSYS
TEXRAI,TEXMACO RAIL & ENGINEERING LIM,INE621L01012,TEXRAIL
SUNF,SUNDARAM FINANCE HOLDINGS LTD,INE202Z01029,SUNDARMHLD
PRASNA,PRATAAP SNACKS LIMITED,INE393P01035,DIAMONDYD
WELPOR,GENERIC ENG CONS PROJECTS LTD,INE854S01022,GENCON
HIMFUT,HFCL LIMITED,INE548A01028,HFCL
INDTER,INDIAN TERRAIN FASHIONS LIMITE,INE611L01021,INDTERRAIN
BAJNIF,BAJAJ FINSERV NIFTY 50 ETF,INF0QA701722,NIFTYBETF
BAJBAN,BAJAJ FINSERV NIFTY BANK ETF,INF0QA701714,BANKBETF
ACC,ACC LIMITED,INE012A01025,ACC
INDEN,INDIAN ENERGY EXCHANGE LIMITED,INE022Q01020,IEX
SGBT48,2.50% SOV. GOLD BOND 9 FEB 29,IN0020200393,SGBFEB29XI
MIRELE,MIRC ELECTRONICS LTD,INE831A01028,MIRCELECTR
BROIND,BROOKFIELD IND REAL EST TRUST,INE0FDU25010,BIRET
SKIRE1,SKIPPER LIMITED-RE,INE439E20014,SKIPPER-RE
HANTOY,HANUNG TOYS AND TEXTILES LTD,INE648H01013,HANUNG
ECLN90,EDELWEISS RF SR1 8.42 22MR21,INE528S07078,ERFLNCDI
ADIPP1,ADITYA BIRLA FASH EQ PP RS7.5,IN9647O01027,ABFRLPP1
ECLN91,EDELWEISS RF SR2 8.75 22MR21,INE528S07086,ERFLNCDI
ECLN92,8.65% Edelweiss Retail Mar 23,INE528S07094,ERFLNCDI
MAHRE1,MAH AND MAH FIN SER RIGHTS ENT,INE774D20016,M&MFIN-RE
DHUINV,DHUNSERI INVESTMENTS LIMITED,INE320L01011,DHUNINV
BHABO4,BHARAT BOND ETF APRIL 2031,INF754K01LE1,EBBETF0431
SGBT41,2.50% SOV. GOLD BOND 14 JUL 28,IN0020200146,SGBJUL28IV
BHABO3,BHARAT BOND ETF APRIL 2025,INF754K01LD3,EBBETF0425
GATRE1,GATEWAY DIST LTD RIGHTS ENTITL,INE852F20015,GDL-RE
NDRAUT,NDR AUTO COMPONENTS LTD,INE07OG01012,NDRAUTO
WORPER,WORTH PERIPHERALS LIMITED,INE196Y01018,WORTH
TIRFOR,TIRUPATI FORGE LTD,INE319Y01024,TIRUPATIFL
SPERE1,SPENCERS RETAIL RIGHTS ENTIT,INE020820010,SPENCER-RE
577H30,5.77% G-SEC. 3 AUG 30,IN0020200153,577GS2030
MINBUS,MINDSPACE BUSINESS PARKS REIT,INE0CCU25019,MINDSPACE
TATP10,TATA STEEL LIMITED PP RS2.504,IN9081A01010,TATASTLPP
SATRE1,SATIN CREDIT NET RIGHTS ENTITL,INE836B20017,SATIN-RE
ICIA30,ICICI PRU NIFALPHA LWVOL30 ETF,INF109KC17V7,ALPL30IETF
MACCNC,MACPOWER CNC MACHINES LTD,INE155Z01011,MACPOWER
MADCOP,MADHAV COPPER LIMITED,INE813V01022,MCL
ICIPIT,ICICI PRUDENTIAL NIFTY IT ETF,INF109KC16I6,ITIETF
MAXHEA,MAX HEALTHCARE INSTITUTE LTD,INE027H01010,MAXHEALTH
SGBT42,2.50% SOV. GOLD BOND 11 AUG 28,IN0020200161,SGBAUG28V
MINRE1,MINDA INDUSTRIES RIGHTS ENTITL,INE405E20015,MINDA-RE
MODTHR,MODERN THREAD LTD.,INE794W01014,MODTHREAD
LOVLIN,LOVABLE LINGERIE LIMITED,INE597L01014,LOVABLE
TOTTRA,TOTAL TRANSPORT SYSTEMS LTD,INE336X01012,TOTAL
MAXI,MAX INDIA LIMITED,INE0CG601016,MAXIND
HDFBET,HDFC NIFTY BANKING ETF,INF179KC1HY0,HDFCNIFBAN
CKPPRO,CKP PRODUCTS LTD,INE977V01017,CKPPRODUCT
680H60,6.80% G-Sec. 15 Dec 60,IN0020200187,68GS2060
UTIBET,UTI NIFTY BANK ETF,INF789F1AUV1,UTIBANKETF
ECLN93,9% Edelweiss Retail Mar 23,INE528S07102,ERFLNCDI
EPADUR,EPACK DURABLE LIMITED,INE0G5901015,EPACK
ADDLEA,ADDICTIVE LEARNING TECH LTD,INE0RDH01021,LAWSIKHO
KONENG,KONSTELEC ENGINEERS LTD INVIT,INE0QEI01011,KONSTELEC
SGBT66,2.50% SOV. GOLD BOND 28 DEC 31,IN0020230168,SGBDE31III
NOVAGR,NOVA AGRITECH LIMITED,INE02H701025,NOVAAGRI
UTIIET,UTI NIFTY IT ETF,INF789F1AZD8,NIFITETF
EIHRE1,EIH LTD RIGHTS ENTITLEMENTS,INE230A20015,EIH-RE
TQE24A,91 Day T-Bill 02 May 24,IN002023X450,91D020524
THH24A,182 Day T-Bill 01 Aug 24,IN002023Y458,182D010824
TYA25E,364 Day T-Bill 30 Jan 25,IN002023Z463,364D300125
FONRET,FONEBOX RETAIL LIMITED,INE0Q4701019,FONEBOX
ECLN94,8.88% Edelweiss Retail Mar 28,INE528S07110,888ERFL28
UTIN05,UTI NIFTY 5 YR BENCH GSEC ETF,INF789F1AZE6,NIF5GETF
UTIN10,UTI NIFTY 10 YR BENCH G-EC ETF,INF789F1AZF3,NIF10GETF
DELLI,DELAPLEX LIMITED,INE0SK801018,DELAPLEX
DOCHEA,DOCMODE HEALTH TECH LTD,INE0OGG01015,DHTL
ECLN95,9.25% Edelweiss Retail Mar 28,INE528S07128,925ERFL28
CHON38,8.45% CHOLAMANDALAM INV JAN 26,INE121A07RQ3,875CIFC23B
CHON39,0% CHOLAMANDALAM INV JAN 26,INE121A07RR1,CIFC26
CHON40,8.5% CHOLAMANDALAM INV JAN 27,INE121A07RT7,85CIFC27
CHON41,0% CHOLAMANDALAM INV JAN 27,INE121A07RS9,CIF27
CHON42,8.6% CHOLAMANDALAM INV JAN 29,INE121A07RV3,86CIFC29
CHON43,0% CHOLAMANDALAM INV JAN 29,INE121A07RU5,CIF29
PENLAN,PENINSULA LAND LIMITED,INE138A01028,PENINLAND
MEGIND,MEGATHERM INDUCTION LIMITED,INE531R01010,MEGATHERM
BLSESE,BLS E-SERVICES LIMITED,INE0NLT01010,BLSE
BAWSTU,BAWEJA STUDIOS LIMITED,INE0JFJ01011,BAWEJA
ADRRE1,ADROIT INFOTECH LIMITED RE,INE737B20017,ADRO-RE
INBRE1,INDIABULLS HOUSING FIN LTD RE,INE148I20012,IBUL-RE
MAGRE1,MAGNUM VENTURES LIMITED RE,INE387I20016,MAGNUM-RE
MORLAB,MOREPEN LABORATORIES LIMITED,INE083A01026,MOREPENLAB
DSPHEA,DSP NIFTY HEALTHCARE ETF,INF740KA1UF4,HEALTHADD
HDFPSU,HDFC NIFTY PSU BANK ETF,INF179KC1HW4,HDFCPSUBK
PTCIND,PTC INDIA FINANCIAL SERVICES L,INE560K01014,PFS
MORSTA,MORGAN STANLEY,INF063A01019,MORGANSTAN
TQE24B,91 Day T-Bill 09 May 24,IN002023X468,91D090524
THH24B,182 Day T-Bill 08 Aug 24,IN002023Y466,182D080824
TYB25A,364 Day T-Bill 06 Feb 25,IN002023Z471,364D060225
BANBAN,BANDHAN BANK LIMITED,INE545U01014,BANDHANBNK
NAGRE1,NAGREEKA EXPORTS LTD RE,INE123B20010,NAGREE-RE
ITAEDI,ITALIAN EDIBLES LIMITED,INE0R7R01018,ITALIANE
APESUR,APEEJAY SURRENDRA PARK HOT LTD,INE988S01028,PARKHOTELS
SIIND,SIGNPOST INDIA LTD,INE0KGZ01021,SIGNPOST
JANSMA,JANA SMALL FINANCE BANK LTD,INE953L01027,JSFB
RASPER,RASHI PERIPHERALS LIMITED,INE0J1F01024,RPTECH
CAPSM,CAPITAL SMALL FINANCE BANK LTD,INE646H01017,CAPITALSFB
MOTGEN,MOTOR & GENERAL FIN LTD,INE861B01023,MOTOGENFIN
NDRINV,NDR INVIT TRUST,INE0Q7Q23015,NDRINVIT
ALPSOL,ALPEX SOLAR LIMITED,INE0R4701017,ALPEXSOLAR
TQE24C,91 Day T-Bill 16 May 24,IN002023X476,91D160524
THH24C,182 Day T-Bill 15 Aug 24,IN002023Y474,182D150824
TYB25B,364 Day T-Bill 13 Feb 25,IN002023Z489,364D130225
POLIRR,POLYSIL IRRIGATION SYSTEMS LTD,INE517M01028,POLYSIL
ENTHEA,ENTERO HEALTHCARE SOL LIMITED,INE010601016,ENTERO
LICEF2,LIC MF NIFTY MIDCAP 100 ETF,INF767K01RN1,LICNMID100
WISTRA,WISE TRAVEL INDIA LIMITED,INE623Y01011,WTICAB
VIBSTE,VIBHOR STEEL TUBES LIMITED,INE0QTF01015,VSTL
MOTNAS,MOTILAL OSWAL MS NASDAQ 100ETF,INF247L01AP3,MON100
TQE24D,91 Day T-Bill 23 May 24,IN002023X492,91D230524
THH24D,182 Day T-Bill 22 Aug 24,IN002023Y490,182D220824
TYB25C,364 Day T-Bill 20 Feb 25,IN002023Z505,364D200225
ESCTEC,ESCONET TECHNOLOGIES LTD,INE0RQZ01017,ESCONET
MRFTYR,MRF LTD,INE883A01011,MRF
INTAND,INTERIORS AND MORE LTD,INE0OPC01015,INM
IHFPP1,SAMMAAN CAPITAL LIMITED PP,IN9148I01010,IBULPP
THACAS,THAAI CASTING LTD,INE0QJL01014,TCL
IRICLO,IRIS CLOTHINGS LIMITED,INE01GN01025,IRISDOREME
ATMLTD,ATMASTCO LTD,INE05DH01017,ATMASTCO
DEEROL,DEEM ROLL-TECH LIMITED,INE586O01011,DEEM
ZENDRU,ZENITH DRUGS LTD,INE0QWN01013,ZENITHDRUG
JUNHOT,JUNIPER HOTELS LTD,INE696F01016,JUNIPER
SKIPP1,SKIPPER LIMITED PP,IN9439E01012,SKIPPERPP
MRPL,MANGALORE REFINERY & PETROCHEM,INE103A01014,MRPL
MIRNSF,MIRAE ASSET NIF SMALL 250Q ETF,INF769K01LC3,SMALLCAP
UGRN12,URGO CAP NCD SECRENCD10.25%SRI,INE583D07414,1025UCL25
UGRN10,10.75% URGO CAP NCD SER AUG25,INE583D07430,1075UCL25
UGRND4,10.35% URGO CAP NCD SER FEB26,INE583D07448,1035UCL26
UGRN11,10.5% URGO CAP NCD SER MAY26,INE583D07463,105UCL2026
UGRN13,11% URGO CAP NCD SER NCD MAY26,INE583D07455,11UCL26
GPTHEA,GPT HEALTHCARE LIMITED,INE486R01017,GPTHEALTH
SILRE1,SILGO RETAIL LTD RE,INE01II20013,SILGO-RE
TQE24E,91 Day T-Bill 30 May 24,IN002023X518,91D300524
THH24E,182 Day T-Bill 29 Aug 24,IN002023Y508,182D290824
TYB25D,364 Day T-Bill 27 Feb 25,IN002023Z513,364D270225
SGBT67,2.50% SOV. GOLD BOND 21 Feb 32,IN0020230184,SGBFEB32IV
SWIGLA,HLE GLASCOAT LIMITED,INE461D01028,HLEGLAS
SADSHI,SADHAV SHIPPING LTD,INE0K5H01010,SADHAV
ZEROGE,ZERODHA GOLD ETF,INF0R8F01042,GOLDCASE
OWAMET,OWAIS METAL MINERAL PRO LTD,INE0R8M01017,OWAIS
IFSMN1,10.48% IIFL SAMASTA FEB2027,INE413U08119,1048IIFL27
PLAIN,PLATINUM INDUSTRIES LTD,INE0PT501018,PLATIND
MTNL,MAHANAGAR TELEPHONE NIGAM LTD,INE153A01019,MTNL
PURFL,PURV FLEXIPACK LTD,INE0R6C01012,PURVFLEXI
EXITEL,EXICOM TELE-SYSTEMS LTD,INE777F01014,EXICOM
SOURE1,SOUTH INDIAN BANK LIMITED RE1,INE683A20015,SOUTH-RE
ADRPP1,ADROIT INFOTECH LIMITED PP,IN9737B01031,ADROITPP1
MVKAGR,M.V.K. AGRO FOOD PRODUCT LTD,INE0SGC01015,MVKAGRO
MUKPRO,MUKKA PROTEINS LIMITED,INE0CG401037,MUKKA
TQF24A,91 Day T-Bill 06 Jun 24,IN002023X526,91D060624
THI24A,182 Day T-Bill 05 Sep 24,IN002023Y516,182D050924
TYC25A,364 Day T-Bill 06 Mar 25,IN002023Z521,364D060325
VRINFR,V R INFRASPACE LTD,INE0QQM01017,VR
LANHOL,LANCOR HOLDINGS LIMITED,INE572G01025,LANCORHOL
HINAER,HINDUSTAN AERONAUTICS LIMITED,INE066F01020,HAL
BHAHIG,INDUS INFRA TRUST,INE0NHL23019,INDUSINVIT
RKSWA,R K SWAMY LIMITED,INE0NQ801033,RKSWAMY
PREND1,11.75% PRESTIGE PRO PVT MAR 27,INE757O07049,1175PPPL27
SONMAC,SONA MACHINERY LIMITED,INE0Q6H01012,SONAMAC
JGCHEM,J.G.CHEMICALS LTD,INE0MB501011,JGCHEM
SAHCRE,BEST AGROLIFE LIMITED,INE052T01013,BESTAGRO
GOPSNA,GOPAL SNACKS LTD,INE0L9R01028,GOPAL
MUNSHO,MUNJAL SHOWA LTD,INE577A01027,MUNJALSHOW
SHRKA,SHREE KARNI FABCOM LTD,INE0S4Y01010,SHREEKARNI
TQF24B,91 Day T-Bill 13 Jun 24,IN002023X534,91D130624
THI24B,182 Day T-Bill 12 Sep 24,IN002023Y524,182D120924
TYC25B,364 Day T-Bill 13 Mar 25,IN002023Z539,364D130325
PRAEPC,PRATHAM EPC PROJECTS LIMITED,INE0QA601016,PRATHAM
NAVN17,10% NAVI FINSERV LTD SEPT 25,INE342T07478,10NFL25
NAVN18,10.4% NAVI FINSERV LTD JUN 26,INE342T07437,1040NFL26
